id,title,all_authors,author_gender,category,format,style,wc,inquote,nframe,NN_QI,NN_NF,VB_QI,VB_NF,JJ_QI,JJ_NF,RG_QI,RG_NF,RO_QI,RO_NF,PP_QI,PP_NF,VERB_QI,VERB_NF,AUX_QI,AUX_NF,ADV_QI,ADV_NF,PROPN_QI,PROPN_NF,CCONJ_QI,CCONJ_NF,SCONJ_QI,SCONJ_NF,INTJ_QI,INTJ_NF,p1_QI,p1_NF,p2_QI,p2_NF,p3_QI,p3_NF,neg_QI,neg_NF,VBPRT_QI,VBPRT_NF,VBPRS_QI,VBPRS_NF,VBSUP_QI,VBSUP_NF,VBIMP_QI,VBIMP_NF,VBINF_QI,VBINF_NF,VBSFO_QI,VBSFO_NF,NNIND_QI,NNIND_NF,NNDEF_QI,NNDEF_NF,NNSIN_QI,NNSIN_NF,NNPLU_QI,NNPLU_NF,JJSUV_QI,JJSUV_NF,JJKOM_QI,JJKOM_NF
orig_006,Akademin 2 - Pojken som försvann,Eva Maria Fredensborg,F,CRIME,original,quot,130146,42797,85107,108699,148989,204313,191723,33834,43486,3084,4477,911,1081,69608,98958,139099,140505,65659,51653,89539,84235,26123,54837,44349,40008,44676,37811,12711,1034,44886,2115,22128,1046,25119,61170,14370,11127,169030,667157,447164,33952,75938,110376,102356,6251,205055,182019,24016,34810,631126,545978,363500,447319,828676,821688,165950,172003,55939,50797,36602,46744
orig_008,Änkornas begravningsbyrå,Johanna Nilsson,F,OTHER,original,quot,105080,47036,56046,99583,135032,193341,187132,42521,43393,4231,5371,383,535,56765,88749,135067,150376,58657,36970,105961,98098,19028,37808,43435,50030,30105,22553,26873,2641,51195,65892,28361,1303,14648,29244,16711,9385,114031,81331,476798,698989,57291,57208,146690,8963,204091,152460,27491,37567,729932,615354,255551,369054,789710,794926,195773,189746,28000,36595,43000,43997
orig_009,Annars tar jag dig - S1,C S Duffy,F,CRIME,original,quot,104314,27722,62948,98875,142086,201176,192826,38886,46403,2128,2081,505,842,59375,102704,134478,140417,67203,52853,92742,85753,22690,45609,40942,41908,40004,31598,13708,540,43539,1366,25756,540,30373,69248,15836,8626,217321,645246,424063,23727,59710,127863,100950,3543,196880,199127,30841,35591,684422,588551,310471,408095,831813,820326,163079,176431,41744,36289,23191,32523
orig_010,Av jord är du kommen,Marko Kilpi,M,CRIME,original,dash,82807,21252,61551,109543,179428,218097,184416,39996,44045,1412,1755,518,292,58630,99527,152927,155481,65453,29374,114389,77156,6729,41575,30303,24890,29456,14281,8140,341,33362,1089,27950,666,18634,48399,19104,8530,111974,32420,458900,803453,46818,40701,210140,2995,172168,119989,43581,62461,630584,479899,364691,518200,817440,829047,178265,169232,37647,28034,51765,35042
orig_011,Bergtagen - S1,"Linda Skugge, Sigrid Tollgård",F,CRIME,original,dash,104535,28597,75863,106480,143021,212959,182698,39340,48008,3742,5932,420,501,61545,92272,150645,135165,62524,47876,100710,92496,28080,47836,35074,39677,31507,28538,11470,1977,41648,3585,34829,1661,14652,52885,16016,12193,129064,650505,449425,61328,52709,85570,182430,8081,185550,193074,29392,45022,652217,548571,336946,444332,775041,804977,213793,188295,42667,32125,34667,36244
orig_012,"Blod, tvätt & dårar - S1",Max Landergård,M,OTHER,original,quot,97157,44280,50107,104901,189554,198984,189375,34079,37919,3500,5508,361,1018,53094,111601,136292,154709,63053,35125,100790,64502,20528,67955,40312,36103,27394,18820,31617,439,42096,619,40763,379,10705,36582,13708,5648,105777,89999,504597,680051,51867,90947,138690,5058,198161,133418,21791,32564,705274,511476,280517,485997,786868,803432,199139,194041,20543,45789,33797,41053
orig_013,Blodet ropar - S1,Edmond Alonso,M,CRIME,original,quot,110619,29515,70207,104354,178928,203727,179626,36625,55023,2948,3461,271,442,52414,101443,147417,146681,56480,33088,98153,84578,28562,33287,35711,52445,22023,13674,9182,342,41741,883,33881,142,15890,55408,11689,5313,131382,745381,456511,19586,62032,86115,182438,4916,166805,143208,26276,52335,618506,486865,376299,512259,830195,809823,164610,189301,31452,28216,39778,38312
orig_014,Byvalla - S1,Karin Janson,F,OTHER,original,quot,98065,41781,53036,90448,142262,196788,200713,36021,38182,2250,2960,311,641,49353,97726,138747,158949,58232,41990,108327,89204,25203,57659,37697,48288,28051,23493,31857,1622,45882,566,30875,396,14815,65201,12518,8296,148747,747393,467283,14279,52907,84922,162126,3100,168329,150117,21163,30625,657846,480583,328658,515441,814237,812326,172797,183830,23920,36049,41196,48395
orig_015,Byvalla - S2,Karin Janson,F,OTHER,original,quot,113413,49615,58550,89187,145329,199698,194722,35312,39778,3064,2716,403,564,44503,95662,138809,158053,60929,36738,103033,94518,26262,50162,39766,47481,27109,21896,36118,2220,44422,547,35715,666,13907,65329,12778,7464,118490,756249,480723,15437,52483,81660,171982,5000,175515,141303,18066,32629,682486,464449,298983,527677,821921,819015,160000,173346,23973,27909,34817,39073
orig_016,Byvalla - S3,Karin Janson,F,OTHER,original,quot,115704,46803,60475,83926,151451,195714,192559,33395,40314,2158,2695,278,678,44890,95874,134799,154444,61107,38396,106617,93030,26772,47871,42326,44613,29849,22042,35639,1108,42775,513,30981,182,15085,67516,12200,8036,154694,753542,445087,13826,52620,95234,174345,4294,172271,132933,19105,34006,671334,483896,314409,509990,824084,836663,162678,157222,19194,27071,23672,44709
orig_017,Centralgången - Del 1,"Felicia Welander, Gunnar Svensén, Karin Janson, Magnus Abrahamsson, Storytel Writers' Room",2,OTHER,original,quot,145900,43691,93883,82923,145884,199080,184165,32524,43384,3662,3408,366,575,45044,91721,141059,145351,58227,39017,109084,101669,24673,37302,39642,45237,26321,26032,32615,1939,44380,1289,30533,1023,18379,70204,12405,9480,132789,70735,454702,703123,52656,53557,187744,10237,170959,161423,20924,34933,671543,487442,306100,506498,781673,796218,196522,197868,28853,27498,20408,40511
orig_018,Dalagatan 14 - S1,"Karina Berg Johansson, Magnus Nordin",2,CRIME,original,quot,107401,25141,67604,105326,155228,202100,187415,28280,38829,2904,9201,199,606,51828,96370,148005,150036,54652,37557,89535,94758,35599,41699,37588,28534,34167,28075,19013,917,36872,695,31224,222,24104,68176,14478,9511,248967,301421,339894,453197,59831,79716,181460,3078,169455,161800,22437,33938,606118,436726,384819,559939,863671,839337,127266,157328,33755,31238,43601,44190
orig_019,De herrelösa hundarna - S1,Fredrik Hardenborg,M,CRIME,original,quot,100388,21811,73984,101187,146329,195177,186878,33057,48862,2522,4609,504,1108,50204,86235,142038,134286,53368,52917,88533,90668,31269,40468,42960,45064,32140,27601,27188,1149,41768,2095,29893,1081,16872,59040,13021,12489,179704,680819,428706,27629,47451,108925,193094,6292,150810,176045,17383,30016,709107,576760,275940,416035,835976,817846,147712,175134,30513,41770,38835,42324
orig_020,De själlösa - S1,Helene Holmström,F,CRIME,original,quot,106736,24156,69044,95504,163693,203511,181377,35271,44667,1697,2419,497,927,58826,104557,140959,146704,63049,34818,93062,90536,18256,35354,45786,45884,40031,26273,8818,58,55224,1347,35850,391,25046,78066,13910,6996,183686,71229,446705,718757,69772,53901,98657,2396,199552,153478,32343,60050,675769,471686,321196,526455,749892,797469,247074,200761,50469,34695,42254,58690
orig_021,Deadline - S1,Carl V Andersson,M,CRIME,original,quot,87129,31062,46012,92525,163370,196832,188277,33192,38294,2769,7063,740,935,57659,100908,136147,144680,61136,43945,99221,88716,20185,55051,41401,44119,29361,24667,21248,261,42850,413,26689,196,23018,52008,17385,8932,144913,696179,483971,11428,68204,102159,118253,2309,183350,187695,25842,45943,667363,488626,327418,508581,798191,799521,196590,197818,45587,53348,33948,34620
orig_026,Dolt nummer - S1,Niklas Lindroth,M,CRIME,original,quot,102091,19781,57198,74870,158275,210909,196248,26541,38393,2123,3392,354,787,41808,96000,154896,160827,56165,35858,96962,81244,15368,20490,43324,40491,32556,29284,19210,1539,48279,70457,43426,3462,24721,23130,17138,9371,184564,64232,410594,715367,49377,47929,193672,13541,161314,158396,14861,43029,715733,480062,278190,516403,831870,822711,162053,173755,36190,29599,47619,56466
orig_027,Drömmen om Tom,Sara Dalengren,F,OTHER,original,quot,100328,21373,71079,73176,148961,203341,195627,35044,42319,1310,2124,468,1013,44776,90547,142376,143024,61152,53011,108595,100635,18013,39196,42203,41503,35278,27673,27043,1351,51373,2504,40097,1716,15580,62198,19230,15630,176944,646746,423838,26753,49931,112334,156466,6113,191440,206688,19328,36318,671355,527106,315857,469305,857417,837363,130435,159048,46729,52527,37383,61503
orig_028,Ellen Holms - privatdetektiv - S1,Nicolet Steemers,F,CRIME,original,quot,102750,30939,42268,87075,153946,197873,183141,32839,38114,2909,5512,743,923,57436,103199,138207,143016,59989,40409,96383,84863,18456,18051,39239,33737,31481,26734,22302,733,51715,75116,37041,1349,20460,37120,16032,9558,177230,690996,432375,33071,65011,98179,138844,3617,183927,173363,23685,32941,683742,552789,302524,444137,842984,821116,143653,175964,24606,36623,38386,59590
orig_029,En andra chans - S1,Martyn van Beek,M,CRIME,original,quot,75667,19481,40487,91371,154568,199014,183936,36343,51498,3131,3927,565,1457,61752,97315,139521,139057,60264,45496,92500,96969,14989,21711,36189,37370,26898,25341,15605,1111,50767,1186,41528,1309,23818,69059,14784,11189,187258,696254,437452,31019,55197,74795,124323,7386,194996,190144,31983,54250,671910,554011,313483,439438,795506,793544,189888,200064,59322,47962,24011,53237
orig_030,En annan strand,Klas Lundström,M,OTHER,original,dash,101419,39840,61486,97590,159109,216993,183001,35768,44026,1908,3480,452,960,63153,100771,160567,151904,56601,31389,107756,80018,18173,61526,37676,48352,29744,20639,17169,1350,51104,9092,38278,3773,13906,42140,15387,7010,161365,152951,376981,626555,51822,58923,239907,9598,167380,150373,25911,42570,681584,517633,305298,466626,796811,805070,190072,179802,43509,45068,45614,36202
orig_031,En ohelig allians - S1,Maria Vickberg,F,CRIME,original,quot,108831,28817,64904,87448,136047,219593,208138,36576,45945,2221,3528,451,955,53302,92182,149634,151763,70479,56899,93660,93661,22140,39166,38033,37763,41538,33850,19537,632,48548,832,36576,354,26443,81536,14471,11062,182522,685247,400759,9549,57364,97787,120259,2739,238622,204012,22124,33533,728571,590600,260714,407475,758333,771234,231746,226727,49336,38229,65465,57009
orig_032,Evas första vecka som död - S1,Anders Fager,M,OTHER,original,quot,85086,19785,58547,82638,133380,203487,197978,34167,44221,3487,5756,708,444,51908,87263,147283,152185,56356,46151,91130,74504,18347,53718,44933,35100,33611,22648,14405,461,56406,1674,35128,2033,22694,68560,16831,11888,163438,144854,451316,605125,44958,55388,162692,16219,176850,177379,26329,39168,754740,637213,242202,357920,796942,761557,200612,233961,23669,27037,34024,46736
orig_033,Fader Malakis ögon - S01,Marko Hautala,M,CRIME,original,quot,88325,11881,75518,102012,180685,198636,186075,39475,53431,1515,2913,673,1351,57992,100016,142749,136113,56224,50319,98645,76697,22978,31767,44357,36706,35014,28311,15739,212,42337,4714,32068,1390,14645,35952,13888,8819,196610,656561,407203,43624,52542,115571,165254,4626,177119,179334,28814,71591,682343,506559,306931,490289,814356,788494,175743,208355,40512,40644,38380,44362
orig_034,Förändringarnas vindar - Del 1,Veronica Almer,F,OTHER,original,quot,193403,54869,116188,94552,155076,209882,192455,32131,43516,1750,2057,456,405,48260,91954,142467,151109,67616,41528,83945,86067,26919,39651,44451,44523,34683,25734,12266,646,60234,1007,44032,869,16476,81351,20740,10319,137461,736058,453109,15026,56877,81749,142845,4562,209014,162068,16846,38818,716847,479742,275829,519259,865844,804973,127217,194028,43676,35997,39705,42919
orig_035,Gäddsimmerskan - S1,Cecilia Klang,F,OTHER,original,quot,109580,46310,55548,94472,161446,195293,183859,37011,43080,3779,3510,389,504,50788,98689,135284,154371,60246,29704,112416,88140,22371,51307,41719,51397,29842,17822,23278,486,40358,342,32779,648,12524,55826,12006,5509,111234,720063,481314,19877,56502,78234,154688,18800,194936,162832,27753,29962,693257,474242,288686,522971,768686,787578,213943,209634,36173,41371,23337,43460
orig_036,Gäddsimmerskan och bryggmästarens kärlek - S2E1,Cecilia Klang,F,OTHER,original,quot,110500,46098,60838,83691,146455,197904,194204,37377,41421,3037,3255,434,394,48636,94037,136622,159506,61521,34896,119289,88925,20326,55820,45295,50133,30457,20974,22973,1266,39915,3912,33472,2597,18005,56757,14599,7249,121451,669996,486792,50614,51847,88532,147320,23783,191165,166737,22690,33855,714878,508418,267237,489001,776827,790572,205547,206958,26698,39286,30760,41667
orig_037,Graffitimorden,Christian Holmqvist,M,CRIME,original,quot,97897,19786,73668,78591,144961,214091,208517,31639,40004,1617,4520,404,597,50187,95808,142677,163097,72122,45800,94663,92415,17942,15909,38158,47388,30173,26932,23097,543,59840,79723,36945,597,14606,23619,14000,8810,167375,724172,467894,18163,56421,70959,123229,5013,184608,180978,20538,36391,652733,521116,340836,476824,819936,819178,173633,178856,41534,35290,35144,47845
orig_038,Gustav III checkar in - S1,Christian Holmqvist,M,OTHER,original,quot,91273,39735,49530,111438,158268,205512,200787,35812,42701,4102,4785,1384,8661,54536,95477,130942,154290,75098,47184,85844,88633,24462,41934,41500,52675,26677,24712,20184,545,57909,1454,23833,565,10595,45144,12206,7591,139971,735948,471834,17798,52535,73806,120255,1709,214671,170236,20696,38110,692412,496237,291102,501850,823622,818344,160569,179742,45678,52009,37245,43972
orig_039,Gustav III checkar in - S2,Christian Holmqvist,M,OTHER,original,quot,105108,51762,49889,103976,178276,203083,191365,37943,39387,4038,5512,1642,2766,58769,104171,134114,156948,69530,34978,95727,91122,21908,46062,42522,56586,29153,23673,19203,461,58962,2105,26062,521,12519,35880,12403,5131,143836,775741,485350,21473,59456,63999,107021,4190,203672,134178,25304,41898,650687,441196,339651,555880,820327,831010,170197,166067,53971,37659,35642,32061
orig_040,Gustav III checkar in – julspecial,Christian Holmqvist,M,OTHER,original,quot,16967,7652,8882,104156,181828,206874,185769,38944,46949,3267,4841,1438,2702,45740,99527,134997,155370,72399,30399,96445,94573,21955,33664,42865,59333,24438,19590,25353,563,60376,2477,18035,1126,7841,37604,10978,5404,117498,790909,473784,21212,48642,66061,137081,4242,221731,117576,18951,44848,671267,447059,324969,547368,810540,809288,185696,185139,30201,28777,40268,26379
orig_041,Ha ett underbart år,Tove Meyer,F,OTHER,original,quot,97609,26243,66953,78154,135827,190413,187161,31856,44718,1600,2838,533,1016,46641,92005,129063,143862,61578,43687,104866,99503,28922,25227,38715,43986,27055,27034,24654,2599,45345,50095,38829,2972,20463,52216,14785,10112,146488,93049,475085,661639,63238,67513,141885,10773,172704,166547,18011,38066,655778,580273,332521,405872,825939,795689,162360,190455,33493,40080,26316,33066
orig_042,Härifrån till dig,Albert Lindemalm,M,OTHER,original,quot,111286,31436,74756,70715,129154,190450,192720,44567,46658,2259,2916,254,936,39668,89946,133414,152550,57068,40291,115759,98801,22204,32399,42022,44866,28216,34405,36582,1445,41322,1030,32002,1030,14792,88167,16669,12601,178387,78365,422248,674672,51779,82529,184567,8190,161350,155758,27727,37135,703104,526152,230319,470016,778677,797514,156095,198757,23555,29530,21413,46732
orig_043,I krig och kärlek,"Caroline Grimwalker, Leffe Grimwalker",2,OTHER,original,quot,101318,18974,57544,89069,139598,191947,190463,38316,43932,4058,3910,369,591,39528,89445,134711,151588,57447,39170,97449,99194,26352,38023,38263,47616,25509,29977,31991,2294,41425,9384,34943,1373,14177,58494,12543,9262,128501,76095,461285,700274,44481,53011,199341,8212,165294,160310,14003,33942,733136,535665,235503,460227,825444,817378,143195,178638,44017,37975,44017,53797
orig_044,Jordbunden - S1,Erik Thulin,M,CRIME,original,dash,105716,26545,79109,101639,163698,229761,186237,37220,50614,3164,5183,301,556,56432,91722,161763,148213,68186,38516,99115,91785,28631,46973,41401,49716,26220,19530,9983,1757,56206,2136,35826,1618,15445,44559,13261,9936,99033,55793,457780,729519,58206,46359,209215,6991,174455,159913,20003,40046,652335,522317,335804,474440,777984,773745,210526,223089,29352,26723,38462,44206
orig_045,Jordbunden - S2,Erik Thulin,M,CRIME,original,quot,104150,26395,75074,106725,166276,204622,181048,38075,49511,3561,4023,720,573,54594,95559,140822,146202,64141,35285,90888,87340,27543,45382,45804,51562,24740,17782,15533,1172,53684,3903,31483,1465,13412,45675,14738,10270,116645,48705,496390,735433,60544,53046,143307,7652,182744,153252,34068,46424,649627,569254,340078,428102,772808,772811,217252,224545,30846,24751,41791,37127
orig_046,Jordbunden - S3,Erik Thulin,M,CRIME,original,quot,100155,28967,68194,105327,163138,206476,185060,35765,48978,2969,3886,207,367,53026,95448,142783,148781,64211,36733,93175,89979,25650,44637,43153,50796,24027,19811,15052,1041,55511,2141,39079,1320,14983,46866,13118,10499,99314,44532,510784,712837,47985,51109,138773,17908,202809,171474,27755,45246,663061,570337,327434,425348,794494,785348,196001,210337,33784,34132,40541,48802
orig_047,Jul i Byvalla,Karin Janson,F,OTHER,original,quot,21023,9762,10406,90350,140688,189613,198635,38414,36133,2254,1922,512,480,55214,96483,131018,161061,58697,37863,102336,91486,33292,70344,41487,48722,25610,23352,33702,1826,47121,384,32780,192,13317,63137,11678,7496,136683,773585,461912,13546,57266,70150,168558,2419,174500,140300,20529,30479,643991,485656,335601,503415,777778,846311,201814,142760,32000,53191,34667,29255
orig_048,Jul på Huvudkontoret,Gunnar Svensén,M,OTHER,original,quot,126722,30269,89483,92008,149414,188873,171418,38059,50401,3105,3710,429,369,43642,89827,139582,125510,49523,46333,99409,103606,26793,41315,37728,42656,23258,21233,31121,4481,34656,3286,26496,2794,11695,42936,11992,9566,102676,633483,452685,66106,39181,84947,255729,30054,148155,184758,18716,31880,699102,573224,286176,409948,811490,773972,174147,209274,33854,29933,32986,36142
orig_049,Jungfruresan - S1,Joel Arvidsson,M,OTHER,original,quot,109493,19042,71386,89959,149203,214893,188552,28884,40694,3834,5645,315,1023,51518,95985,154396,141708,60760,47264,84865,76093,26520,29277,33925,32822,32822,27106,17855,1107,47894,55529,37496,3586,19798,31981,16227,11711,142473,574146,430352,107058,46921,83952,163245,17162,216276,217311,30059,52155,669002,595343,307647,398179,749562,758802,227671,234814,27273,35112,36364,45783
